34,2013-10-01,1,STAY,0.0,337.0,05:07:00,10:44:00,10,1|2013-10-01 05:07:00|6.221155|80.120139
34,2013-10-01,2,MOVE,15128.2442,8.0,10:44:00,11:00:00,4,1|2013-10-01 10:44:00|6.221154878|80.12013871;2|2013-10-01 10:50:00|6.248104214|80.05725693;3|2013-10-01 10:52:00|6.248104214|80.05725693;4|2013-10-01 11:00:00|6.221154878|80.12013871
34,2013-10-01,3,STAY,0.0,356.0,11:00:00,16:56:00,18,1|2013-10-01 11:00:00|6.221155|80.120139
34,2013-10-01,4,MOVE,7227.3591,32.0,16:56:00,17:35:00,3,1|2013-10-01 16:56:00|6.221154878|80.12013871;2|2013-10-01 17:28:00|6.239121102|80.05725693;3|2013-10-01 17:35:00|6.221154878|80.12013871
34,2013-10-01,5,STAY,0.0,384.0,17:35:00,23:59:00,7,1|2013-10-01 17:35:00|6.221155|80.120139
35,2013-10-01,1,MOVE,9870.4496,157.0,07:33:00,10:46:00,4,1|2013-10-01 07:33:00|6.921837614|80.15607116;2|2013-10-01 09:38:00|6.85895583|80.16505427;3|2013-10-01 10:10:00|6.90387139|80.13810494;4|2013-10-01 10:46:00|6.85895583|80.16505427
35,2013-10-01,2,STAY,0.0,29.0,10:46:00,11:15:00,3,1|2013-10-01 10:46:00|6.858956|80.165054
35,2013-10-01,3,MOVE,17151.4068,89.0,11:15:00,16:46:00,4,1|2013-10-01 11:15:00|6.85895583|80.16505427;2|2013-10-01 12:10:00|6.840989606|80.09318938;3|2013-10-01 12:44:00|6.849972718|80.08420626;4|2013-10-01 16:46:00|6.85895583|80.16505427
35,2013-10-01,4,STAY,0.0,151.0,16:46:00,19:17:00,2,1|2013-10-01 16:46:00|6.858956|80.165054
35,2013-10-01,5,MOVE,14114.696,148.0,19:17:00,21:45:00,3,1|2013-10-01 19:17:00|6.85895583|80.16505427;2|2013-10-01 21:36:00|6.921837614|80.15607116;3|2013-10-01 21:45:00|6.921837614|80.15607116
36,2013-10-01,1,STAY,0.0,332.0,07:21:00,12:53:00,2,1|2013-10-01 07:21:00|9.652704|80.030308
36,2013-10-01,2,STAY,0.0,308.0,12:53:00,18:01:00,3,1|2013-10-01 12:53:00|9.652704|80.021324
36,2013-10-01,3,MOVE,984.0708,3.0,18:01:00,18:38:00,3,1|2013-10-01 18:01:00|9.652703662|80.02132448;2|2013-10-01 18:04:00|9.652703662|80.03030759;3|2013-10-01 18:38:00|9.652703662|80.02132448
36,2013-10-01,4,STAY,0.0,16.0,18:38:00,18:54:00,2,1|2013-10-01 18:38:00|9.652704|80.021324
36,2013-10-01,5,MOVE,1968.1416,134.0,18:54:00,21:08:00,4,1|2013-10-01 18:54:00|9.652703662|80.02132448;2|2013-10-01 19:18:00|9.652703662|80.03030759;3|2013-10-01 20:05:00|9.652703662|80.02132448;4|2013-10-01 21:08:00|9.652703662|80.03030759
37,2013-10-01,1,MOVE,59048.1476,238.0,08:32:00,18:32:00,6,1|2013-10-01 08:32:00|6.867938942|81.34184194;2|2013-10-01 08:59:00|6.957770062|81.27896016;3|2013-10-01 09:25:00|6.867938942|81.33285883;4|2013-10-01 11:43:00|7.03861807|81.26997705;5|2013-10-01 12:30:00|7.020651846|81.17116282;6|2013-10-01 18:32:00|6.957770062|81.27896016
37,2013-10-01,2,STAY,0.0,202.0,18:32:00,21:54:00,3,1|2013-10-01 18:32:00|6.95777|81.27896
37,2013-10-01,3,MOVE,8033.3558,45.0,21:54:00,22:39:00,2,1|2013-10-01 21:54:00|6.957770062|81.27896016;2|2013-10-01 22:39:00|6.894888278|81.24302771
38,2013-10-01,1,MOVE,9462.8473,130.0,07:56:00,10:19:00,3,1|2013-10-01 07:56:00|6.912854502|80.98251746;2|2013-10-01 10:06:00|6.99370251|81.0094668;3|2013-10-01 10:19:00|6.912854502|80.98251746
38,2013-10-01,2,STAY,0.0,31.0,10:19:00,10:50:00,2,1|2013-10-01 10:19:00|6.912855|80.982517
38,2013-10-01,3,MOVE,154945.8258,597.0,10:50:00,20:47:00,6,1|2013-10-01 10:50:00|6.912854502|80.98251746;2|2013-10-01 11:21:00|7.424891886|81.82692999;3|2013-10-01 17:03:00|7.020651846|81.17116282;4|2013-10-01 18:56:00|6.912854502|80.98251746;5|2013-10-01 19:43:00|6.984719398|81.05438236;6|2013-10-01 20:47:00|6.984719398|81.04539925
39,2013-10-01,1,MOVE,0.0,0.0,20:15:00,20:15:00,1,1|2013-10-01 20:15:00|6.840989606|79.85962846
40,2013-10-01,1,STAY,0.0,849.0,09:31:00,23:40:00,15,1|2013-10-01 09:31:00|8.323203|80.398615
41,2013-10-01,1,MOVE,0.0,0.0,09:22:00,12:07:00,2,1|2013-10-01 09:22:00|7.26319587|79.84166224;2|2013-10-01 12:07:00|7.299128318|79.8865778
41,2013-10-01,2,STAY,0.0,145.0,12:07:00,14:32:00,2,1|2013-10-01 12:07:00|7.299128|79.886578
42,2013-10-01,1,STAY,0.0,549.0,09:54:00,19:03:00,4,1|2013-10-01 09:54:00|7.281162|80.73099
43,2013-10-01,1,MOVE,0.0,0.0,09:15:00,10:11:00,2,1|2013-10-01 09:15:00|9.787450342|80.0392907;2|2013-10-01 10:11:00|9.742534782|80.03030759
43,2013-10-01,2,STAY,0.0,65.0,10:11:00,11:16:00,3,1|2013-10-01 10:11:00|9.742535|80.030308
