25,STAY,,2013-10-01 00:00:00,79.85962800,6.93082100,,2013-10-01 18:10:00,79.85962800,6.93082100,0.000,65400,0.000,1|2013-10-01 00:00:00|6.930821|79.859628
25,MOVE,,2013-10-01 18:10:00,79.85962846,6.93082073,,2013-10-01 18:56:00,79.85962846,6.93980384,993.447,2760,1.296,1|2013-10-01 18:10:00|6.930821|79.859628;2|2013-10-01 18:38:00|6.921838|79.850645;3|2013-10-01 18:56:00|6.939804|79.859628
25,STAY,,2013-10-01 18:56:00,79.85962846,6.93980384,,2013-10-01 23:59:59,79.85962846,6.93980384,0.000,18239,0.000,1|2013-10-01 18:56:00|6.939804|79.859628
26,STAY,,2013-10-01 00:00:00,80.27285162,9.14964939,,2013-10-01 03:46:00,80.27285162,9.14964939,0.000,13560,0.000,1|2013-10-01 00:00:00|9.149649|80.272852
26,MOVE,,2013-10-01 03:46:00,80.27285162,9.14964939,,2013-10-01 08:14:00,80.32675029,9.10473383,7731.649,16080,1.731,1|2013-10-01 03:46:00|9.149649|80.272852;2|2013-10-01 06:20:00|9.104734|80.326750;3|2013-10-01 06:23:00|9.068801|80.290818;4|2013-10-01 08:14:00|9.104734|80.326750
26,STAY,,2013-10-01 08:14:00,80.32675000,9.10473400,,2013-10-01 08:50:00,80.32675000,9.10473400,0.000,2160,0.000,1|2013-10-01 08:14:00|9.104734|80.326750
26,MOVE,,2013-10-01 08:50:00,80.32675029,9.10473383,,2013-10-01 08:57:00,80.29081784,9.06880138,5603.361,420,48.029,1|2013-10-01 08:50:00|9.104734|80.326750;2|2013-10-01 08:57:00|9.068801|80.290818
26,STAY,,2013-10-01 08:57:00,80.29081800,9.06880100,,2013-10-01 12:47:00,80.29081800,9.06880100,0.000,13800,0.000,1|2013-10-01 08:57:00|9.068801|80.290818
26,MOVE,,2013-10-01 12:47:00,80.29081784,9.06880138,,2013-10-01 14:12:00,80.29081784,9.06880138,0.000,5100,0.000,1|2013-10-01 12:47:00|9.068801|80.290818;2|2013-10-01 13:43:00|9.104734|80.326750;3|2013-10-01 14:12:00|9.068801|80.290818
26,STAY,,2013-10-01 14:12:00,80.29081800,9.06880100,,2013-10-01 16:05:00,80.29081800,9.06880100,0.000,6780,0.000,1|2013-10-01 14:12:00|9.068801|80.290818
26,MOVE,,2013-10-01 16:05:00,80.29081784,9.06880138,,2013-10-01 18:51:00,80.29081784,9.06880138,0.000,9960,0.000,1|2013-10-01 16:05:00|9.068801|80.290818;2|2013-10-01 16:38:00|9.104734|80.326750;3|2013-10-01 16:45:00|9.068801|80.290818;4|2013-10-01 16:46:00|9.068801|80.290818;5|2013-10-01 16:49:00|9.068801|80.290818;6|2013-10-01 18:11:00|9.104734|80.326750;7|2013-10-01 18:51:00|9.068801|80.290818
26,STAY,,2013-10-01 18:51:00,80.29081800,9.06880100,,2013-10-01 20:46:00,80.29081800,9.06880100,0.000,6900,0.000,1|2013-10-01 18:51:00|9.068801|80.290818
26,MOVE,,2013-10-01 20:46:00,80.29081784,9.06880138,,2013-10-01 22:09:00,80.32675029,9.10473383,5603.361,4980,4.051,1|2013-10-01 20:46:00|9.068801|80.290818;2|2013-10-01 22:09:00|9.104734|80.326750
26,STAY,,2013-10-01 22:09:00,80.32675000,9.10473400,,2013-10-01 23:59:59,80.32675000,9.10473400,0.000,6659,0.000,1|2013-10-01 22:09:00|9.104734|80.326750
27,STAY,,2013-10-01 00:00:00,80.32675029,9.10473383,,2013-10-01 06:48:00,80.32675029,9.10473383,0.000,24480,0.000,1|2013-10-01 00:00:00|9.104734|80.326750
27,MOVE,,2013-10-01 06:48:00,80.32675029,9.10473383,,2013-10-01 11:51:00,80.28183473,9.15863250,7740.251,18180,1.533,1|2013-10-01 06:48:00|9.104734|80.326750;2|2013-10-01 09:29:00|9.122700|80.452514;3|2013-10-01 10:28:00|9.104734|80.326750;4|2013-10-01 11:51:00|9.158633|80.281835
27,STAY,,2013-10-01 11:51:00,80.28183500,9.15863300,,2013-10-01 13:40:00,80.28183500,9.15863300,0.000,6540,0.000,1|2013-10-01 11:51:00|9.158633|80.281835
27,MOVE,,2013-10-01 13:40:00,80.28183473,9.15863250,,2013-10-01 14:11:00,80.32675029,9.10473383,7740.251,1860,14.981,1|2013-10-01 13:40:00|9.158633|80.281835;2|2013-10-01 14:11:00|9.104734|80.326750
27,STAY,,2013-10-01 14:11:00,80.32675000,9.10473400,,2013-10-01 17:11:00,80.32675000,9.10473400,0.000,10800,0.000,1|2013-10-01 14:11:00|9.104734|80.326750
27,MOVE,,2013-10-01 17:11:00,80.32675029,9.10473383,,2013-10-01 17:54:00,80.15607116,9.25744673,25241.896,2580,35.221,1|2013-10-01 17:11:00|9.104734|80.326750;2|2013-10-01 17:54:00|9.257447|80.156071
27,STAY,,2013-10-01 17:54:00,80.15607116,9.25744673,,2013-10-01 23:59:59,80.15607116,9.25744673,0.000,21959,0.000,1|2013-10-01 17:54:00|9.257447|80.156071
28,STAY,,2013-10-01 00:00:00,80.91963600,6.90387100,,2013-10-01 10:25:00,80.91963600,6.90387100,0.000,37500,0.000,1|2013-10-01 00:00:00|6.903871|80.919636
28,MOVE,,2013-10-01 10:25:00,80.91963568,6.90387139,,2013-10-01 10:43:00,80.91963568,6.90387139,0.000,1080,0.000,1|2013-10-01 10:25:00|6.903871|80.919636;2|2013-10-01 10:33:00|6.903871|80.910653;3|2013-10-01 10:43:00|6.903871|80.919636
28,STAY,,2013-10-01 10:43:00,80.91963600,6.90387100,,2013-10-01 12:45:00,80.91963600,6.90387100,0.000,7320,0.000,1|2013-10-01 10:43:00|6.903871|80.919636
28,MOVE,,2013-10-01 12:45:00,80.91963568,6.90387139,,2013-10-01 13:19:00,80.91963568,6.90387139,0.000,2040,0.000,1|2013-10-01 12:45:00|6.903871|80.919636;2|2013-10-01 12:47:00|6.903871|80.910653;3|2013-10-01 13:13:00|6.939804|80.991501;4|2013-10-01 13:14:00|6.939804|80.991501;5|2013-10-01 13:19:00|6.903871|80.919636
28,STAY,,2013-10-01 13:19:00,80.91963600,6.90387100,,2013-10-01 13:42:00,80.91963600,6.90387100,0.000,1380,0.000,1|2013-10-01 13:19:00|6.903871|80.919636
